Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://www.co-ode.org/ontologies/ont.owl#affect_of,http://www.co-ode.org/ontologies/ont.owl#geneticInfluenceFactor,http://www.co-ode.org/ontologies/ont.owl#hasage,http://www.co-ode.org/ontologies/ont.owl#hasBMI,http://www.co-ode.org/ontologies/ont.owl#hasex,http://www.co-ode.org/ontologies/ont.owl#hasgeneticriskfactor,http://www.co-ode.org/ontologies/ont.owl#hasrace,max_intra_ontology_similarity,avg_intra_ontology_similarity,most_similar_concept
http://www.co-ode.org/ontologies/ont.owl#Carbon_monoxide_Exposure,Carbon_monoxide_Exposure,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Exposure_to_pollutants_home,,,,,,,,0.6476061344146729,0.26873770356178284,Exposure_to_pollutants_home
http://www.co-ode.org/ontologies/ont.owl#Paint_chemical_inhalation,Paint_chemical_inhalation,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Exposure_to_pollutants_workplace,,,,,,,,0.510217547416687,0.2357708215713501,Cleaning_chemical_risk
http://www.co-ode.org/ontologies/ont.owl#Bacterial_contamination_in_water_storage_tanks,Bacterial_contamination_in_water_storage_tanks,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.597378134727478,0.23262014985084534,Contaminants_in_public_water_source
http://www.co-ode.org/ontologies/ont.owl#At_the_Individual_level,At_the_Individual_level,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Environmental_Determinants_of_Health,,,,,,,,0.7228990793228149,0.17890866100788116,At_the_global_level
http://www.co-ode.org/ontologies/ont.owl#Flood_control_mechanisms,Flood_control_mechanisms,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.39128437638282776,0.12225005030632019,Erosion_in_irrigation_channels
http://www.co-ode.org/ontologies/ont.owl#Factors_affecting_mobility,Factors_affecting_mobility,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_mesoenvironmental_level,,,,,,,,0.4256245791912079,0.13643459975719452,Exposure_to_hazards_lifestyle_factors
http://www.co-ode.org/ontologies/ont.owl#Contaminants_in_public_water_source,Contaminants_in_public_water_source,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.6249390840530396,0.2840632498264313,Exposure_to_pollutants_home
http://www.co-ode.org/ontologies/ont.owl#Waste_recycling_facilities,Waste_recycling_facilities,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.7933145761489868,0.20698070526123047,Waste_managment_facility
http://www.co-ode.org/ontologies/ont.owl#Level_of_pollution,Level_of_pollution,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_mesoenvironmental_level,,,,,,,,0.681267261505127,0.3243602216243744,At_the_mesoenvironmental_level
http://www.co-ode.org/ontologies/ont.owl#air_quality,air_quality,,,False,,,http://www.co-ode.org/ontologies/ont.owl#workplace_as_macroenvironment|http://www.co-ode.org/ontologies/ont.owl#Home_as_microenvironment,,,,,,,,0.71848464012146,0.2954557538032532,regulations_on_air_Quality
http://www.co-ode.org/ontologies/ont.owl#Global_heat_Wave,Global_heat_Wave,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Extreme_weather_Events,,,,,,,,0.4169684648513794,0.10374599695205688,At_the_global_level
http://www.co-ode.org/ontologies/ont.owl#At_the_global_level,At_the_global_level,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Environmental_Determinants_of_Health,,,,,,,,0.7228990793228149,0.1848968267440796,At_the_Individual_level
http://www.co-ode.org/ontologies/ont.owl#Social_Support_network,Social_Support_network,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Community_resilience,,,,,,,,0.4216139316558838,0.08920576423406601,Community_resilience
http://www.co-ode.org/ontologies/ont.owl#High_level_radon_home,High_level_radon_home,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Exposure_to_toxins_home,,,,,,,,0.5639452338218689,0.18722379207611084,Radon_Exposure_through_soil
http://www.co-ode.org/ontologies/ont.owl#Unregulated_cosmetic_use,Unregulated_cosmetic_use,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_Individual_level,,,,,,,,0.399074912071228,0.18691259622573853,Cleaning_chemical_risk
http://www.co-ode.org/ontologies/ont.owl#Indoor_air_purification,Indoor_air_purification,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Home_as_microenvironment,,,,,,,,0.5670541524887085,0.21739201247692108,air_quality
http://www.co-ode.org/ontologies/ont.owl#Parks_and_recreational_facility_gaps,Parks_and_recreational_facility_gaps,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Accessibility_to_green_space,,,,,,,,0.6009706854820251,0.183585524559021,accesibility_to_recreational_area
